cod_municipio;Municipio;Tipo_municipio;Cod_departamento;Departamento;Longitud;Latitud;created_at;updated_at
52352;ILES;Municipio;52;NARIÑO;-775.212.270;9.695.200;24/09/2025 23:06:11;24/09/2025 23:06:11
52354;IMUÉS;Municipio;52;NARIÑO;-774.963.390;10.550.600;24/09/2025 23:06:11;24/09/2025 23:06:11
52356;IPIALES;Municipio;52;NARIÑO;-776.463.670;8.277.320;24/09/2025 23:06:11;24/09/2025 23:06:11
52378;LA CRUZ;Municipio;52;NARIÑO;-769.705.040;16.013.180;24/09/2025 23:06:11;24/09/2025 23:06:11
52381;LA FLORIDA;Municipio;52;NARIÑO;-774.028.820;12.975.300;24/09/2025 23:06:11;24/09/2025 23:06:11
52385;LA LLANADA;Municipio;52;NARIÑO;-775.809.100;14.728.920;24/09/2025 23:06:11;24/09/2025 23:06:11
52390;LA TOLA;Municipio;52;NARIÑO;-781.897.250;23.989.990;24/09/2025 23:06:11;24/09/2025 23:06:11
52399;LA UNIÓN;Municipio;52;NARIÑO;-771.313.160;16.002.190;24/09/2025 23:06:11;24/09/2025 23:06:11
52405;LEIVA;Municipio;52;NARIÑO;-773.061.350;19.344.530;24/09/2025 23:06:11;24/09/2025 23:06:11
52411;LINARES;Municipio;52;NARIÑO;-775.239.530;13.508.140;24/09/2025 23:06:11;24/09/2025 23:06:11
52418;LOS ANDES;Municipio;52;NARIÑO;-775.213.030;14.945.870;24/09/2025 23:06:11;24/09/2025 23:06:11
52427;MAGÜÍ;Municipio;52;NARIÑO;-781.829.240;17.656.330;24/09/2025 23:06:11;24/09/2025 23:06:11
52435;MALLAMA;Municipio;52;NARIÑO;-778.645.490;11.410.370;24/09/2025 23:06:11;24/09/2025 23:06:11
52473;MOSQUERA;Municipio;52;NARIÑO;-784.529.920;25.071.390;24/09/2025 23:06:11;24/09/2025 23:06:11
52480;NARIÑO;Municipio;52;NARIÑO;-773.579.720;12.889.790;24/09/2025 23:06:11;24/09/2025 23:06:11
52490;OLAYA HERRERA;Municipio;52;NARIÑO;-783.258.140;23.474.570;24/09/2025 23:06:11;24/09/2025 23:06:11
52506;OSPINA;Municipio;52;NARIÑO;-775.660.820;10.584.330;24/09/2025 23:06:11;24/09/2025 23:06:11
52520;FRANCISCO PIZARRO;Municipio;52;NARIÑO;-786.583.610;20.406.290;24/09/2025 23:06:11;24/09/2025 23:06:11
52540;POLICARPA;Municipio;52;NARIÑO;-774.586.860;16.271.960;24/09/2025 23:06:11;24/09/2025 23:06:11
52560;POTOSÍ;Municipio;52;NARIÑO;-775.730.030;8.066.390;24/09/2025 23:06:11;24/09/2025 23:06:11
52565;PROVIDENCIA;Municipio;52;NARIÑO;-775.967.940;12.378.140;24/09/2025 23:06:11;24/09/2025 23:06:11
52573;PUERRES;Municipio;52;NARIÑO;-775.042.110;8.851.250;24/09/2025 23:06:11;24/09/2025 23:06:11
52585;PUPIALES;Municipio;52;NARIÑO;-776.360.420;8.704.420;24/09/2025 23:06:11;24/09/2025 23:06:11
52612;RICAURTE;Municipio;52;NARIÑO;-779.951.530;12.124.920;24/09/2025 23:06:11;24/09/2025 23:06:11
52621;ROBERTO PAYÁN;Municipio;52;NARIÑO;-782.457.160;16.974.920;24/09/2025 23:06:11;24/09/2025 23:06:11
52678;SAMANIEGO;Municipio;52;NARIÑO;-775.943.410;13.354.380;24/09/2025 23:06:11;24/09/2025 23:06:11
52683;SANDONÁ;Municipio;52;NARIÑO;-774.731.300;12.834.380;24/09/2025 23:06:11;24/09/2025 23:06:11
52685;SAN BERNARDO;Municipio;52;NARIÑO;-770.475.000;15.137.620;24/09/2025 23:06:11;24/09/2025 23:06:11
52687;SAN LORENZO;Municipio;52;NARIÑO;-772.154.200;15.033.620;24/09/2025 23:06:11;24/09/2025 23:06:11
52693;SAN PABLO;Municipio;52;NARIÑO;-770.139.840;16.694.290;24/09/2025 23:06:11;24/09/2025 23:06:11
52694;SAN PEDRO DE CARTAGO;Municipio;52;NARIÑO;-771.194.100;15.515.720;24/09/2025 23:06:11;24/09/2025 23:06:11
52696;SANTA BÁRBARA;Municipio;52;NARIÑO;-779.799.160;24.496.530;24/09/2025 23:06:11;24/09/2025 23:06:11
52699;SANTACRUZ;Municipio;52;NARIÑO;-776.770.350;12.225.890;24/09/2025 23:06:11;24/09/2025 23:06:11
52720;SAPUYES;Municipio;52;NARIÑO;-776.202.800;10.375.360;24/09/2025 23:06:11;24/09/2025 23:06:11
52786;TAMINANGO;Municipio;52;NARIÑO;-772.808.000;15.703.580;24/09/2025 23:06:11;24/09/2025 23:06:11
52788;TANGUA;Municipio;52;NARIÑO;-773.937.350;10.948.200;24/09/2025 23:06:11;24/09/2025 23:06:11
52835;SAN ANDRÉS DE TUMACO;Municipio;52;NARIÑO;-787.640.730;18.073.990;24/09/2025 23:06:11;24/09/2025 23:06:11
52838;TÚQUERRES;Municipio;52;NARIÑO;-776.167.200;10.850.440;24/09/2025 23:06:11;24/09/2025 23:06:11
52885;YACUANQUER;Municipio;52;NARIÑO;-774.001.690;11.159.370;24/09/2025 23:06:11;24/09/2025 23:06:11
54001;SAN JOSÉ DE CÚCUTA;Municipio;54;NORTE DE SANTANDER;-725.081.780;79.057.250;24/09/2025 23:06:11;24/09/2025 23:06:11
54003;ÁBREGO;Municipio;54;NORTE DE SANTANDER;-732.217.220;80.816.160;24/09/2025 23:06:11;24/09/2025 23:06:11
54051;ARBOLEDAS;Municipio;54;NORTE DE SANTANDER;-727.989.520;76.429.850;24/09/2025 23:06:11;24/09/2025 23:06:11
54099;BOCHALEMA;Municipio;54;NORTE DE SANTANDER;-726.470.100;76.121.920;24/09/2025 23:06:11;24/09/2025 23:06:11
54109;BUCARASICA;Municipio;54;NORTE DE SANTANDER;-728.682.310;80.412.990;24/09/2025 23:06:11;24/09/2025 23:06:11
54125;CÁCOTA;Municipio;54;NORTE DE SANTANDER;-726.420.590;72.687.050;24/09/2025 23:06:11;24/09/2025 23:06:11
54128;CÁCHIRA;Municipio;54;NORTE DE SANTANDER;-730.489.830;77.412.480;24/09/2025 23:06:11;24/09/2025 23:06:11
54172;CHINÁCOTA;Municipio;54;NORTE DE SANTANDER;-726.011.620;76.031.120;24/09/2025 23:06:11;24/09/2025 23:06:11
54174;CHITAGÁ;Municipio;54;NORTE DE SANTANDER;-726.654.680;71.381.870;24/09/2025 23:06:11;24/09/2025 23:06:11
54206;CONVENCIÓN;Municipio;54;NORTE DE SANTANDER;-733.372.000;84.703.740;24/09/2025 23:06:11;24/09/2025 23:06:11
54223;CUCUTILLA;Municipio;54;NORTE DE SANTANDER;-727.728.160;75.396.330;24/09/2025 23:06:11;24/09/2025 23:06:11
54239;DURANIA;Municipio;54;NORTE DE SANTANDER;-726.584.910;77.148.040;24/09/2025 23:06:11;24/09/2025 23:06:11
54245;EL CARMEN;Municipio;54;NORTE DE SANTANDER;-734.466.870;85.105.790;24/09/2025 23:06:11;24/09/2025 23:06:11
54250;EL TARRA;Municipio;54;NORTE DE SANTANDER;-730.961.400;85.742.810;24/09/2025 23:06:11;24/09/2025 23:06:11
54261;EL ZULIA;Municipio;54;NORTE DE SANTANDER;-726.047.170;79.385.720;24/09/2025 23:06:11;24/09/2025 23:06:11
54313;GRAMALOTE;Municipio;54;NORTE DE SANTANDER;-727.872.330;79.169.460;24/09/2025 23:06:11;24/09/2025 23:06:11
54344;HACARÍ;Municipio;54;NORTE DE SANTANDER;-731.459.970;83.215.060;24/09/2025 23:06:11;24/09/2025 23:06:11
54347;HERRÁN;Municipio;54;NORTE DE SANTANDER;-724.835.190;75.065.410;24/09/2025 23:06:11;24/09/2025 23:06:11
54377;LABATECA;Municipio;54;NORTE DE SANTANDER;-724.959.830;72.984.140;24/09/2025 23:06:11;24/09/2025 23:06:11
54385;LA ESPERANZA;Municipio;54;NORTE DE SANTANDER;-733.281.260;76.398.390;24/09/2025 23:06:11;24/09/2025 23:06:11
54398;LA PLAYA;Municipio;54;NORTE DE SANTANDER;-732.399.860;82.112.400;24/09/2025 23:06:11;24/09/2025 23:06:11
54405;LOS PATIOS;Municipio;54;NORTE DE SANTANDER;-725.056.120;78.331.860;24/09/2025 23:06:11;24/09/2025 23:06:11
54418;LOURDES;Municipio;54;NORTE DE SANTANDER;-728.323.760;79.456.310;24/09/2025 23:06:11;24/09/2025 23:06:11
54480;MUTISCUA;Municipio;54;NORTE DE SANTANDER;-727.471.690;73.004.690;24/09/2025 23:06:11;24/09/2025 23:06:11
54498;OCAÑA;Municipio;54;NORTE DE SANTANDER;-733.560.700;82.485.740;24/09/2025 23:06:11;24/09/2025 23:06:11
54518;PAMPLONA;Municipio;54;NORTE DE SANTANDER;-726.477.140;73.728.020;24/09/2025 23:06:11;24/09/2025 23:06:11
54520;PAMPLONITA;Municipio;54;NORTE DE SANTANDER;-726.391.110;74.367.450;24/09/2025 23:06:11;24/09/2025 23:06:11
54553;PUERTO SANTANDER;Municipio;54;NORTE DE SANTANDER;-724.113.630;83.599.930;24/09/2025 23:06:11;24/09/2025 23:06:11
54599;RAGONVALIA;Municipio;54;NORTE DE SANTANDER;-724.767.080;75.778.610;24/09/2025 23:06:11;24/09/2025 23:06:11
54660;SALAZAR;Municipio;54;NORTE DE SANTANDER;-728.130.640;77.736.830;24/09/2025 23:06:11;24/09/2025 23:06:11
54670;SAN CALIXTO;Municipio;54;NORTE DE SANTANDER;-732.086.220;84.021.400;24/09/2025 23:06:11;24/09/2025 23:06:11
54673;SAN CAYETANO;Municipio;54;NORTE DE SANTANDER;-726.254.590;78.756.950;24/09/2025 23:06:11;24/09/2025 23:06:11
54680;SANTIAGO;Municipio;54;NORTE DE SANTANDER;-727.162.030;78.658.560;24/09/2025 23:06:11;24/09/2025 23:06:11
54720;SARDINATA;Municipio;54;NORTE DE SANTANDER;-728.005.770;80.821.050;24/09/2025 23:06:11;24/09/2025 23:06:11
54743;SILOS;Municipio;54;NORTE DE SANTANDER;-727.571.280;72.047.360;24/09/2025 23:06:11;24/09/2025 23:06:11
54800;TEORAMA;Municipio;54;NORTE DE SANTANDER;-732.870.700;84.381.340;24/09/2025 23:06:11;24/09/2025 23:06:11
54810;TIBÚ;Municipio;54;NORTE DE SANTANDER;-727.344.960;86.398.910;24/09/2025 23:06:11;24/09/2025 23:06:11
54820;TOLEDO;Municipio;54;NORTE DE SANTANDER;-724.819.150;73.076.920;24/09/2025 23:06:11;24/09/2025 23:06:11
54871;VILLA CARO;Municipio;54;NORTE DE SANTANDER;-729.736.010;79.142.440;24/09/2025 23:06:11;24/09/2025 23:06:11
54874;VILLA DEL ROSARIO;Municipio;54;NORTE DE SANTANDER;-724.697.580;78.476.720;24/09/2025 23:06:11;24/09/2025 23:06:11
63001;ARMENIA;Municipio;63;QUINDÍO;-756.807.860;45.359.800;24/09/2025 23:06:11;24/09/2025 23:06:11
63111;BUENAVISTA;Municipio;63;QUINDÍO;-757.395.720;43.600.290;24/09/2025 23:06:11;24/09/2025 23:06:11
63130;CALARCÁ;Municipio;63;QUINDÍO;-756.460.850;45.209.820;24/09/2025 23:06:11;24/09/2025 23:06:11
63190;CIRCASIA;Municipio;63;QUINDÍO;-756.365.330;46.177.590;24/09/2025 23:06:11;24/09/2025 23:06:11
63212;CÓRDOBA;Municipio;63;QUINDÍO;-756.878.660;43.924.850;24/09/2025 23:06:11;24/09/2025 23:06:11
63272;FILANDIA;Municipio;63;QUINDÍO;-756.583.870;46.743.380;24/09/2025 23:06:11;24/09/2025 23:06:11
63302;GÉNOVA;Municipio;63;QUINDÍO;-757.904.020;42.066.410;24/09/2025 23:06:11;24/09/2025 23:06:11
63401;LA TEBAIDA;Municipio;63;QUINDÍO;-757.868.870;44.537.550;24/09/2025 23:06:11;24/09/2025 23:06:11
63470;MONTENEGRO;Municipio;63;QUINDÍO;-757.498.270;45.650.570;24/09/2025 23:06:11;24/09/2025 23:06:11
63548;PIJAO;Municipio;63;QUINDÍO;-757.033.290;43.350.360;24/09/2025 23:06:11;24/09/2025 23:06:11
63594;QUIMBAYA;Municipio;63;QUINDÍO;-757.650.740;46.243.870;24/09/2025 23:06:11;24/09/2025 23:06:11
63690;SALENTO;Municipio;63;QUINDÍO;-755.708.440;46.371.570;24/09/2025 23:06:11;24/09/2025 23:06:11
66001;PEREIRA;Municipio;66;RISARALDA;-757.197.110;48.049.850;24/09/2025 23:06:11;24/09/2025 23:06:11
66045;APÍA;Municipio;66;RISARALDA;-759.423.560;51.065.260;24/09/2025 23:06:11;24/09/2025 23:06:11
66075;BALBOA;Municipio;66;RISARALDA;-759.586.630;49.490.960;24/09/2025 23:06:11;24/09/2025 23:06:11
66088;BELÉN DE UMBRÍA;Municipio;66;RISARALDA;-758.683.340;52.007.930;24/09/2025 23:06:11;24/09/2025 23:06:11
66170;DOSQUEBRADAS;Municipio;66;RISARALDA;-756.753.710;48.331.310;24/09/2025 23:06:11;24/09/2025 23:06:11
66318;GUÁTICA;Municipio;66;RISARALDA;-757.990.050;53.153.670;24/09/2025 23:06:11;24/09/2025 23:06:11
66383;LA CELIA;Municipio;66;RISARALDA;-760.032.000;50.027.870;24/09/2025 23:06:11;24/09/2025 23:06:11
66400;LA VIRGINIA;Municipio;66;RISARALDA;-758.803.940;48.966.240;24/09/2025 23:06:11;24/09/2025 23:06:11
66440;MARSELLA;Municipio;66;RISARALDA;-757.387.900;49.357.710;24/09/2025 23:06:11;24/09/2025 23:06:11
66456;MISTRATÓ;Municipio;66;RISARALDA;-758.828.860;52.970.390;24/09/2025 23:06:11;24/09/2025 23:06:11
66572;PUEBLO RICO;Municipio;66;RISARALDA;-760.308.010;52.220.430;24/09/2025 23:06:11;24/09/2025 23:06:11
66594;QUINCHÍA;Municipio;66;RISARALDA;-757.304.310;53.404.560;24/09/2025 23:06:11;24/09/2025 23:06:11
66682;SANTA ROSA DE CABAL;Municipio;66;RISARALDA;-756.232.680;48.762.710;24/09/2025 23:06:11;24/09/2025 23:06:11
66687;SANTUARIO;Municipio;66;RISARALDA;-759.646.280;50.749.110;24/09/2025 23:06:11;24/09/2025 23:06:11
68001;BUCARAMANGA;Municipio;68;SANTANDER;-731.325.620;71.164.700;24/09/2025 23:06:11;24/09/2025 23:06:11
68013;AGUADA;Municipio;68;SANTANDER;-735.231.320;61.623.550;24/09/2025 23:06:11;24/09/2025 23:06:11
68020;ALBANIA;Municipio;68;SANTANDER;-739.133.600;57.591.660;24/09/2025 23:06:11;24/09/2025 23:06:11
68051;ARATOCA;Municipio;68;SANTANDER;-730.178.600;66.944.180;24/09/2025 23:06:11;24/09/2025 23:06:11
68077;BARBOSA;Municipio;68;SANTANDER;-736.159.650;59.325.310;24/09/2025 23:06:11;24/09/2025 23:06:11
68079;BARICHARA;Municipio;68;SANTANDER;-732.230.470;66.341.110;24/09/2025 23:06:11;24/09/2025 23:06:11
68081;BARRANCABERMEJA;Municipio;68;SANTANDER;-738.492.430;70.648.570;24/09/2025 23:06:11;24/09/2025 23:06:11
68092;BETULIA;Municipio;68;SANTANDER;-732.836.690;68.995.250;24/09/2025 23:06:11;24/09/2025 23:06:11
68101;BOLÍVAR;Municipio;68;SANTANDER;-737.713.460;59.889.530;24/09/2025 23:06:11;24/09/2025 23:06:11
68121;CABRERA;Municipio;68;SANTANDER;-732.464.750;65.921.180;24/09/2025 23:06:11;24/09/2025 23:06:11
68132;CALIFORNIA;Municipio;68;SANTANDER;-729.464.910;73.479.890;24/09/2025 23:06:11;24/09/2025 23:06:11
68147;CAPITANEJO;Municipio;68;SANTANDER;-726.954.270;65.273.940;24/09/2025 23:06:11;24/09/2025 23:06:11
68152;CARCASÍ;Municipio;68;SANTANDER;-726.270.990;66.290.160;24/09/2025 23:06:11;24/09/2025 23:06:11
68160;CEPITÁ;Municipio;68;SANTANDER;-729.735.360;67.535.180;24/09/2025 23:06:11;24/09/2025 23:06:11
68162;CERRITO;Municipio;68;SANTANDER;-726.948.510;68.404.050;24/09/2025 23:06:11;24/09/2025 23:06:11
68167;CHARALÁ;Municipio;68;SANTANDER;-731.468.730;62.843.390;24/09/2025 23:06:11;24/09/2025 23:06:11
68169;CHARTA;Municipio;68;SANTANDER;-729.687.980;72.808.200;24/09/2025 23:06:11;24/09/2025 23:06:11
68176;CHIMA;Municipio;68;SANTANDER;-733.736.560;63.443.480;24/09/2025 23:06:11;24/09/2025 23:06:11
68179;CHIPATÁ;Municipio;68;SANTANDER;-736.371.110;60.625.210;24/09/2025 23:06:11;24/09/2025 23:06:11
68190;CIMITARRA;Municipio;68;SANTANDER;-739.530.110;63.208.860;24/09/2025 23:06:11;24/09/2025 23:06:11
68207;CONCEPCIÓN;Municipio;68;SANTANDER;-726.945.670;67.689.080;24/09/2025 23:06:11;24/09/2025 23:06:11
68209;CONFINES;Municipio;68;SANTANDER;-732.405.540;63.573.270;24/09/2025 23:06:11;24/09/2025 23:06:11
68211;CONTRATACIÓN;Municipio;68;SANTANDER;-734.744.260;62.905.610;24/09/2025 23:06:11;24/09/2025 23:06:11
68217;COROMORO;Municipio;68;SANTANDER;-730.408.160;62.949.990;24/09/2025 23:06:11;24/09/2025 23:06:11
68229;CURITÍ;Municipio;68;SANTANDER;-730.693.830;66.050.990;24/09/2025 23:06:11;24/09/2025 23:06:11
68235;EL CARMEN DE CHUCURÍ;Municipio;68;SANTANDER;-735.106.600;67.000.380;24/09/2025 23:06:11;24/09/2025 23:06:11
68245;EL GUACAMAYO;Municipio;68;SANTANDER;-734.969.080;62.451.110;24/09/2025 23:06:11;24/09/2025 23:06:11
68250;EL PEÑÓN;Municipio;68;SANTANDER;-738.155.320;60.553.700;24/09/2025 23:06:11;24/09/2025 23:06:11
68255;EL PLAYÓN;Municipio;68;SANTANDER;-732.028.700;74.707.150;24/09/2025 23:06:11;24/09/2025 23:06:11
68264;ENCINO;Municipio;68;SANTANDER;-730.987.490;61.374.290;24/09/2025 23:06:11;24/09/2025 23:06:11
68266;ENCISO;Municipio;68;SANTANDER;-726.996.470;66.680.340;24/09/2025 23:06:11;24/09/2025 23:06:11
68271;FLORIÁN;Municipio;68;SANTANDER;-739.714.300;58.046.590;24/09/2025 23:06:11;24/09/2025 23:06:11
68276;FLORIDABLANCA;Municipio;68;SANTANDER;-730.991.040;70.723.290;24/09/2025 23:06:11;24/09/2025 23:06:11
68296;GALÁN;Municipio;68;SANTANDER;-732.877.690;66.384.230;24/09/2025 23:06:11;24/09/2025 23:06:11
68298;GÁMBITA;Municipio;68;SANTANDER;-733.441.850;59.459.980;24/09/2025 23:06:11;24/09/2025 23:06:11
68307;GIRÓN;Municipio;68;SANTANDER;-731.668.320;70.704.320;24/09/2025 23:06:11;24/09/2025 23:06:11
68318;GUACA;Municipio;68;SANTANDER;-728.563.220;68.765.630;24/09/2025 23:06:11;24/09/2025 23:06:11
68320;GUADALUPE;Municipio;68;SANTANDER;-734.192.920;62.458.470;24/09/2025 23:06:11;24/09/2025 23:06:11
68322;GUAPOTÁ;Municipio;68;SANTANDER;-733.207.320;63.086.350;24/09/2025 23:06:11;24/09/2025 23:06:11
68324;GUAVATÁ;Municipio;68;SANTANDER;-737.009.060;59.543.480;24/09/2025 23:06:11;24/09/2025 23:06:11
68327;GÜEPSA;Municipio;68;SANTANDER;-735.751.460;60.250.130;24/09/2025 23:06:11;24/09/2025 23:06:11
68344;HATO;Municipio;68;SANTANDER;-733.083.990;65.439.570;24/09/2025 23:06:11;24/09/2025 23:06:11
68368;JESÚS MARÍA;Municipio;68;SANTANDER;-737.833.960;58.764.970;24/09/2025 23:06:11;24/09/2025 23:06:11
68370;JORDÁN;Municipio;68;SANTANDER;-730.960.530;67.327.270;24/09/2025 23:06:11;24/09/2025 23:06:11
68377;LA BELLEZA;Municipio;68;SANTANDER;-739.654.940;58.592.500;24/09/2025 23:06:11;24/09/2025 23:06:11
68385;LANDÁZURI;Municipio;68;SANTANDER;-738.113.590;62.188.120;24/09/2025 23:06:11;24/09/2025 23:06:11
68397;LA PAZ;Municipio;68;SANTANDER;-735.895.900;61.785.090;24/09/2025 23:06:11;24/09/2025 23:06:11
68406;LEBRIJA;Municipio;68;SANTANDER;-732.195.240;71.133.510;24/09/2025 23:06:11;24/09/2025 23:06:11
68418;LOS SANTOS;Municipio;68;SANTANDER;-731.027.390;67.552.030;24/09/2025 23:06:11;24/09/2025 23:06:11
68425;MACARAVITA;Municipio;68;SANTANDER;-725.931.050;65.065.800;24/09/2025 23:06:11;24/09/2025 23:06:11
68432;MÁLAGA;Municipio;68;SANTANDER;-727.320.890;67.030.810;24/09/2025 23:06:11;24/09/2025 23:06:11
68444;MATANZA;Municipio;68;SANTANDER;-730.155.660;73.231.750;24/09/2025 23:06:11;24/09/2025 23:06:11
68464;MOGOTES;Municipio;68;SANTANDER;-729.698.070;64.752.460;24/09/2025 23:06:11;24/09/2025 23:06:11
68468;MOLAGAVITA;Municipio;68;SANTANDER;-728.091.750;66.743.200;24/09/2025 23:06:11;24/09/2025 23:06:11
68498;OCAMONTE;Municipio;68;SANTANDER;-731.225.630;63.399.880;24/09/2025 23:06:11;24/09/2025 23:06:11
68500;OIBA;Municipio;68;SANTANDER;-732.997.910;62.652.100;24/09/2025 23:06:11;24/09/2025 23:06:11
68502;ONZAGA;Municipio;68;SANTANDER;-728.167.660;63.441.040;24/09/2025 23:06:11;24/09/2025 23:06:11
68522;PALMAR;Municipio;68;SANTANDER;-732.910.900;65.377.890;24/09/2025 23:06:11;24/09/2025 23:06:11
68524;PALMAS DEL SOCORRO;Municipio;68;SANTANDER;-732.877.640;64.061.390;24/09/2025 23:06:11;24/09/2025 23:06:11
68533;PÁRAMO;Municipio;68;SANTANDER;-731.702.200;64.168.110;24/09/2025 23:06:11;24/09/2025 23:06:11
68547;PIEDECUESTA;Municipio;68;SANTANDER;-730.547.950;69.972.450;24/09/2025 23:06:11;24/09/2025 23:06:11
68549;PINCHOTE;Municipio;68;SANTANDER;-731.742.090;65.315.520;24/09/2025 23:06:11;24/09/2025 23:06:11
68572;PUENTE NACIONAL;Municipio;68;SANTANDER;-736.775.670;58.783.810;24/09/2025 23:06:11;24/09/2025 23:06:11
68573;PUERTO PARRA;Municipio;68;SANTANDER;-740.561.290;66.507.850;24/09/2025 23:06:11;24/09/2025 23:06:11
68575;PUERTO WILCHES;Municipio;68;SANTANDER;-738.999.090;73.440.570;24/09/2025 23:06:11;24/09/2025 23:06:11
68615;RIONEGRO;Municipio;68;SANTANDER;-731.501.770;72.650.140;24/09/2025 23:06:11;24/09/2025 23:06:11
68655;SABANA DE TORRES;Municipio;68;SANTANDER;-734.990.600;73.919.190;24/09/2025 23:06:11;24/09/2025 23:06:11
68669;SAN ANDRÉS;Municipio;68;SANTANDER;-728.488.640;68.115.110;24/09/2025 23:06:11;24/09/2025 23:06:11
68673;SAN BENITO;Municipio;68;SANTANDER;-735.090.700;61.266.560;24/09/2025 23:06:11;24/09/2025 23:06:11
68679;SAN GIL;Municipio;68;SANTANDER;-731.347.760;65.519.520;24/09/2025 23:06:11;24/09/2025 23:06:11
68682;SAN JOAQUÍN;Municipio;68;SANTANDER;-728.676.380;64.275.480;24/09/2025 23:06:11;24/09/2025 23:06:11
68684;SAN JOSÉ DE MIRANDA;Municipio;68;SANTANDER;-727.336.160;66.589.950;24/09/2025 23:06:11;24/09/2025 23:06:11
68686;SAN MIGUEL;Municipio;68;SANTANDER;-726.441.230;65.753.150;24/09/2025 23:06:11;24/09/2025 23:06:11
68689;SAN VICENTE DE CHUCURÍ;Municipio;68;SANTANDER;-734.110.240;68.803.830;24/09/2025 23:06:11;24/09/2025 23:06:11
68705;SANTA BÁRBARA;Municipio;68;SANTANDER;-729.074.450;69.909.960;24/09/2025 23:06:11;24/09/2025 23:06:11
68720;SANTA HELENA DEL OPÓN;Municipio;68;SANTANDER;-736.167.160;63.395.650;24/09/2025 23:06:11;24/09/2025 23:06:11
68745;SIMACOTA;Municipio;68;SANTANDER;-733.373.680;64.434.690;24/09/2025 23:06:11;24/09/2025 23:06:11
68755;SOCORRO;Municipio;68;SANTANDER;-732.611.980;64.638.700;24/09/2025 23:06:11;24/09/2025 23:06:11
68770;SUAITA;Municipio;68;SANTANDER;-734.416.500;61.013.290;24/09/2025 23:06:11;24/09/2025 23:06:11
68773;SUCRE;Municipio;68;SANTANDER;-737.909.750;59.187.430;24/09/2025 23:06:11;24/09/2025 23:06:11
68780;SURATÁ;Municipio;68;SANTANDER;-729.842.320;73.665.800;24/09/2025 23:06:11;24/09/2025 23:06:11
68820;TONA;Municipio;68;SANTANDER;-729.670.230;72.014.170;24/09/2025 23:06:11;24/09/2025 23:06:11
68855;VALLE DE SAN JOSÉ;Municipio;68;SANTANDER;-731.435.070;64.480.280;24/09/2025 23:06:11;24/09/2025 23:06:11
68861;VÉLEZ;Municipio;68;SANTANDER;-736.724.470;60.092.750;24/09/2025 23:06:11;24/09/2025 23:06:11
68867;VETAS;Municipio;68;SANTANDER;-728.710.410;73.098.100;24/09/2025 23:06:11;24/09/2025 23:06:11
68872;VILLANUEVA;Municipio;68;SANTANDER;-731.743.070;66.700.780;24/09/2025 23:06:11;24/09/2025 23:06:11
68895;ZAPATOCA;Municipio;68;SANTANDER;-732.680.340;68.143.870;24/09/2025 23:06:11;24/09/2025 23:06:11
70001;SINCELEJO;Municipio;70;SUCRE;-753.954.450;93.023.220;24/09/2025 23:06:11;24/09/2025 23:06:11
70110;BUENAVISTA;Municipio;70;SUCRE;-749.728.270;93.197.940;24/09/2025 23:06:11;24/09/2025 23:06:11
70124;CAIMITO;Municipio;70;SUCRE;-751.171.410;87.893.240;24/09/2025 23:06:11;24/09/2025 23:06:11
70204;COLOSÓ;Municipio;70;SUCRE;-753.532.560;94.941.920;24/09/2025 23:06:11;24/09/2025 23:06:11
70215;COROZAL;Municipio;70;SUCRE;-752.930.480;93.187.490;24/09/2025 23:06:11;24/09/2025 23:06:11
70221;COVEÑAS;Municipio;70;SUCRE;-756.801.580;94.027.790;24/09/2025 23:06:11;24/09/2025 23:06:11
70230;CHALÁN;Municipio;70;SUCRE;-753.126.970;95.453.520;24/09/2025 23:06:11;24/09/2025 23:06:11
70233;EL ROBLE;Municipio;70;SUCRE;-751.983.780;91.006.470;24/09/2025 23:06:11;24/09/2025 23:06:11
70235;GALERAS;Municipio;70;SUCRE;-750.495.900;91.603.790;24/09/2025 23:06:11;24/09/2025 23:06:11
70265;GUARANDA;Municipio;70;SUCRE;-745.377.490;84.685.560;24/09/2025 23:06:11;24/09/2025 23:06:11
70400;LA UNIÓN;Municipio;70;SUCRE;-752.760.560;88.539.750;24/09/2025 23:06:11;24/09/2025 23:06:11
70418;LOS PALMITOS;Municipio;70;SUCRE;-752.687.160;93.802.690;24/09/2025 23:06:11;24/09/2025 23:06:11
70429;MAJAGUAL;Municipio;70;SUCRE;-746.280.770;85.411.630;24/09/2025 23:06:11;24/09/2025 23:06:11
70473;MORROA;Municipio;70;SUCRE;-753.059.490;93.313.950;24/09/2025 23:06:11;24/09/2025 23:06:11
70508;OVEJAS;Municipio;70;SUCRE;-752.290.370;95.271.760;24/09/2025 23:06:11;24/09/2025 23:06:11
70523;PALMITO;Municipio;70;SUCRE;-755.412.640;93.331.570;24/09/2025 23:06:11;24/09/2025 23:06:11
70670;SAMPUÉS;Municipio;70;SUCRE;-753.802.220;91.831.930;24/09/2025 23:06:11;24/09/2025 23:06:11
70678;SAN BENITO ABAD;Municipio;70;SUCRE;-750.310.890;89.301.080;24/09/2025 23:06:11;24/09/2025 23:06:11
70702;SAN JUAN DE BETULIA;Municipio;70;SUCRE;-752.435.650;92.730.660;24/09/2025 23:06:11;24/09/2025 23:06:11
70708;SAN MARCOS;Municipio;70;SUCRE;-751.338.310;86.617.740;24/09/2025 23:06:11;24/09/2025 23:06:11
